param_config,K,hidden_channel,model,lag,out,num_reps_found,RMSE_mean,RMSE_std,RMSE_min,RMSE_max,MAE_mean,MAE_std,MAE_min,MAE_max
K3_hc64_lag14_out7,3,64,LSTM,14,7,2,92.57844635230863,0.12559526769501872,590.9535043425227,591.2046948779127,3.632362919933376,0.028492225767022372,7.268387325699318,7.325371777233363
K3_hc128_lag14_out7,3,128,LSTM,14,7,2,92.32099711117509,0.19329942369466835,590.7420015259999,591.1286003733892,3.4887454088461802,0.03592921597893817,7.17320666339141,7.245065095349286
K3_hc256_lag14_out7,3,256,LSTM,14,7,2,112.80773036081841,0.34230744978395933,594.9145054915631,595.599120391131,7.942002985910864,0.3005548743236277,11.259745961228731,11.860855709875986
K4_hc32_lag14_out7,4,32,LSTM,14,7,2,92.6777215220321,0.3987442629334055,590.9869068674946,591.7843953933614,3.8778470503480835,0.02839109590001776,7.50460715482625,7.561389346626285
K4_hc64_lag14_out7,4,64,LSTM,14,7,2,92.57844635230863,0.12559526769501872,590.9535043425227,591.2046948779127,3.632362919933376,0.028492225767022372,7.268387325699318,7.325371777233363
K4_hc128_lag14_out7,4,128,LSTM,14,7,2,92.32099711117509,0.19329942369466835,590.7420015259999,591.1286003733892,3.4887454088461802,0.03592921597893817,7.17320666339141,7.245065095349286
K4_hc256_lag14_out7,4,256,LSTM,14,7,2,112.80773036081841,0.34230744978395933,594.9145054915631,595.599120391131,7.942002985910864,0.3005548743236277,11.259745961228731,11.860855709875986
K1_hc32_lag14_out14,1,32,GCRN,14,14,2,53.38653365764145,0.06545979135864854,594.4430668758122,594.5739864585295,3.821784353031599,0.02381871910601241,8.191286447232171,8.238923885444196
K1_hc64_lag14_out14,1,64,GCRN,14,14,2,53.54391096230627,0.004538457922137695,594.5878326898622,594.5969096057065,3.721431980991529,0.044149948800275673,8.133090021362506,8.221389918963057
K1_hc128_lag14_out14,1,128,GCRN,14,14,2,51.65551957851857,0.0646173073714067,594.1603566956517,594.2895913103945,3.672967513757847,0.04193516699869271,8.110424929449763,8.194295263447149
K1_hc256_lag14_out14,1,256,GCRN,14,14,2,48.71548052236535,0.11070467162522846,593.2127911883636,593.434200531614,3.5466299709426305,0.031366431012658236,7.950977380263201,8.013710242288518
K2_hc32_lag14_out14,2,32,GCRN,14,14,2,54.87245350599846,0.13558762454994167,594.8740404949056,595.1452157440054,3.844045198667895,0.01905714967820149,8.319008717983444,8.357123017339847
K2_hc64_lag14_out14,2,64,GCRN,14,14,2,52.15844934742343,0.14319034972021427,594.5967988171832,594.8831795166236,3.7393985379658172,0.02230216413618269,8.23320809910772,8.277812427380086
K2_hc128_lag14_out14,2,128,GCRN,14,14,2,50.80321065315792,0.014145355086498057,594.4442293170596,594.4725200272326,3.6835325199120588,0.011197826142032241,8.220197432230467,8.242593084514532
K2_hc256_lag14_out14,2,256,GCRN,14,14,2,48.7051552240656,0.11665335266985721,593.7368380541488,593.9701447594886,3.5945947072761424,0.015462877684653265,8.112221668837341,8.143147424206648
K3_hc32_lag14_out14,3,32,GCRN,14,14,2,51.78576996979322,0.07055144728661844,594.676455271603,594.8175581661762,3.7205360443252076,0.00335260863319764,8.26609123630359,8.272796453569985
K3_hc64_lag14_out14,3,64,GCRN,14,14,2,51.86043885553482,0.0021605301719773706,594.7809703784666,594.7852914388105,3.685009948483086,0.01723142455168336,8.227148030426987,8.261610879530354
K3_hc128_lag14_out14,3,128,GCRN,14,14,2,51.429523374539606,0.04063587146191594,594.6519776728187,594.7332494157425,3.6052257927001894,0.05651201929889549,8.111701059031411,8.224725097629202
K3_hc256_lag14_out14,3,256,GCRN,14,14,2,49.407961762494914,0.008323729492929033,594.2496905662563,594.2663380252421,3.511230226144415,0.017568540677230793,8.0333338227181,8.068470904072562
K4_hc32_lag14_out14,4,32,GCRN,14,14,2,53.12457678780101,0.07943140985821628,594.8191516955084,594.9780145152248,3.8543167884791085,0.04820624646241001,8.34505413408459,8.44146662700941
K4_hc64_lag14_out14,4,64,GCRN,14,14,2,52.33360115363991,0.004115441648991691,594.7909503922202,594.7991812755182,3.741033314486618,0.012609867958629728,8.293683644818868,8.318903380736128
K4_hc128_lag14_out14,4,128,GCRN,14,14,2,52.16420650624583,0.02064260366103099,594.8490228206688,594.8903080279908,3.608902649289234,0.043809561849692535,8.137022876129162,8.224641999828547
K4_hc256_lag14_out14,4,256,GCRN,14,14,2,51.31486624604151,0.09783515777661478,594.4475673134136,594.6432376289669,3.5703664710490592,0.011131000889775143,8.13534820557021,8.15761020734976
K1_hc32_lag14_out14,1,32,GCLSTM,14,14,2,53.725195065359415,0.031090732541997568,594.5088777137228,594.5710591788068,3.9319596586537138,0.015002411135824012,8.258278548629455,8.288283370901103
K1_hc64_lag14_out14,1,64,GCLSTM,14,14,2,52.71311300634171,0.0014303554085586256,594.5057079537921,594.5085686646092,3.875855863224124,0.054583069912066406,8.23102995031631,8.340196090140443
K1_hc128_lag14_out14,1,128,GCLSTM,14,14,2,49.99496747879235,0.007901084892068866,594.1458040911446,594.1616062609287,3.6614945667041607,0.01582892233963662,8.110440528944743,8.142098373624016
K1_hc256_lag14_out14,1,256,GCLSTM,14,14,2,49.14759942427794,0.0687914215389469,593.6577771034237,593.7953599465015,3.7412566972509174,0.03342047854337782,8.149590186979466,8.216431144066222
K2_hc32_lag14_out14,2,32,GCLSTM,14,14,2,50.78405434269398,0.007493486673126881,594.4547505398159,594.4697375131622,3.691317430259461,0.041847262074797165,8.128547586840309,8.212242110989903
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,50.76109100537037,0.11200163233093008,594.4162595753896,594.6402628400515,3.685143224820165,0.01382873601959922,8.184425278056317,8.212082750095515
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,50.08541818578883,0.024690296624100938,594.4094967306817,594.4588773239299,3.695765670325794,0.07161568313535316,8.130417809030579,8.273649175301285
K2_hc256_lag14_out14,2,256,GCLSTM,14,14,2,48.92011009833291,0.020511896024913767,593.8276615382699,593.8686853303197,3.6456279482680083,0.02458700971422001,8.104507568338144,8.153681587766584
K3_hc32_lag14_out14,3,32,GCLSTM,14,14,2,51.962486500158825,0.00533079698976735,594.5741889530238,594.5848505470034,3.7379320436881494,0.02476521873681925,8.209697198994293,8.259227636467932
K3_hc64_lag14_out14,3,64,GCLSTM,14,14,2,51.44774261306714,0.11262810969947168,594.5429157077688,594.7681719271677,3.5965962982297417,0.021132368281869596,8.092681285136194,8.134946021699934
K3_hc128_lag14_out14,3,128,GCLSTM,14,14,2,49.195362332887264,0.02145930262474849,594.3980080015584,594.4409266068079,3.5669889377089965,0.033768445647604395,8.064981088172495,8.132517979467703
K3_hc256_lag14_out14,3,256,GCLSTM,14,14,2,48.454385239249234,0.07658842775043695,593.8515180759257,594.0046949314266,3.4949593829559347,0.0441447768864176,7.9672501704679615,8.055539724240797
K4_hc32_lag14_out14,4,32,GCLSTM,14,14,2,52.05237317987148,0.049078274556904944,594.6897456671254,594.7879022162392,3.7445288530075826,0.0011625362003009343,8.253507243805494,8.255832316206096
K4_hc64_lag14_out14,4,64,GCLSTM,14,14,2,52.17784381308084,0.07801147016999721,594.8921715938001,595.0481945341401,3.6079892774064812,0.010623650419132602,8.126564357472631,8.147811658310896
K4_hc128_lag14_out14,4,128,GCLSTM,14,14,2,52.152432036896165,0.1076270176606613,594.7390827002091,594.9543367355304,3.564706827543814,0.010805395376655369,8.088537161113052,8.110147951866363
K4_hc256_lag14_out14,4,256,GCLSTM,14,14,2,50.07011949450878,0.043943355953388163,594.2974965965932,594.3853833085,3.5002351925861355,0.01006881543208138,8.030708815493023,8.050846446357186
K1_hc32_lag14_out14,1,32,LSTM,14,14,2,52.71582665547599,0.033831775818441656,594.4606209287957,594.5282844804326,4.165088916311774,0.06749165959203562,8.423242314506608,8.558225633690679
K1_hc64_lag14_out14,1,64,LSTM,14,14,2,51.445393998714025,0.12594026843481743,594.0874899747743,594.3393705116439,3.793121309535907,0.03995142022493692,8.089044903433443,8.168947743883317
K1_hc128_lag14_out14,1,128,LSTM,14,14,2,51.44730868170028,0.020262771040165717,593.9873952241082,594.0279207661886,3.633222783971666,0.01293527557812979,7.967135731805833,7.993006282962092
K1_hc256_lag14_out14,1,256,LSTM,14,14,2,48.86056123860093,0.0773269212257901,593.2247164199264,593.379370262378,3.5438166226244348,0.001234347284283288,7.8342531532895245,7.836721847858091
K2_hc32_lag14_out14,2,32,LSTM,14,14,2,52.71582665547599,0.033831775818441656,594.4606209287957,594.5282844804326,4.165088916311774,0.06749165959203562,8.423242314506608,8.558225633690679
K2_hc64_lag14_out14,2,64,LSTM,14,14,2,51.445393998714025,0.12594026843481743,594.0874899747743,594.3393705116439,3.793121309535907,0.03995142022493692,8.089044903433443,8.168947743883317
K2_hc128_lag14_out14,2,128,LSTM,14,14,2,51.44730868170028,0.020262771040165717,593.9873952241082,594.0279207661886,3.633222783971666,0.01293527557812979,7.967135731805833,7.993006282962092
K2_hc256_lag14_out14,2,256,LSTM,14,14,2,48.86056123860093,0.0773269212257901,593.2247164199264,593.379370262378,3.5438166226244348,0.001234347284283288,7.8342531532895245,7.836721847858091
K3_hc32_lag14_out14,3,32,LSTM,14,14,2,52.71582665547599,0.033831775818441656,594.4606209287957,594.5282844804326,4.165088916311774,0.06749165959203562,8.423242314506608,8.558225633690679
K3_hc64_lag14_out14,3,64,LSTM,14,14,2,51.445393998714025,0.12594026843481743,594.0874899747743,594.3393705116439,3.793121309535907,0.03995142022493692,8.089044903433443,8.168947743883317
K3_hc128_lag14_out14,3,128,LSTM,14,14,2,51.44730868170028,0.020262771040165717,593.9873952241082,594.0279207661886,3.633222783971666,0.01293527557812979,7.967135731805833,7.993006282962092
K3_hc256_lag14_out14,3,256,LSTM,14,14,2,48.86056123860093,0.0773269212257901,593.2247164199264,593.379370262378,3.5438166226244348,0.001234347284283288,7.8342531532895245,7.836721847858091
K4_hc32_lag14_out14,4,32,LSTM,14,14,2,52.71582665547599,0.033831775818441656,594.4606209287957,594.5282844804326,4.165088916311774,0.06749165959203562,8.423242314506608,8.558225633690679
K4_hc64_lag14_out14,4,64,LSTM,14,14,2,51.445393998714025,0.12594026843481743,594.0874899747743,594.3393705116439,3.793121309535907,0.03995142022493692,8.089044903433443,8.168947743883317
K4_hc128_lag14_out14,4,128,LSTM,14,14,2,51.44730868170028,0.020262771040165717,593.9873952241082,594.0279207661886,3.633222783971666,0.01293527557812979,7.967135731805833,7.993006282962092
K4_hc256_lag14_out14,4,256,LSTM,14,14,2,48.86056123860093,0.0773269212257901,593.2247164199264,593.379370262378,3.5438166226244348,0.001234347284283288,7.8342531532895245,7.836721847858091
