Identificador,tipo_grafo,RMSE,MAE,R2
LSTM_k1_h256_lags14_out8_alpha0.01,grafo_original,604.3498990142072,19.908187612058303,-0.0430853442457439
GCRN_k1_h256_lags7_out3_alpha0.01,grafo_original,582.7973461482698,7.250458345264566,0.0239975574250162
GCLSTM_k1_h256_lags7_out3_alpha0.01,grafo_original,584.8687895720983,7.476934118205087,0.0170467179030996
LSTM_k1_h256_lags7_out3_alpha0.01,grafo_original,599.2321919362985,16.246451242303277,-0.0318272392591764
GCRN_k1_h256_lags4_out6_alpha0.01,grafo_original,587.7018946649943,8.09876432870635,0.0077227040325208
GCLSTM_k1_h256_lags4_out6_alpha0.01,grafo_original,588.903271275057,8.212354157215653,0.0036618058893199
LSTM_k1_h256_lags4_out6_alpha0.01,grafo_original,587.733910910429,8.073315266080744,0.0075896757230378
GCRN_k1_h256_lags3_out6_alpha0.01,grafo_original,588.3631778516792,8.44230227207503,0.005488325552739
GCLSTM_k1_h256_lags3_out6_alpha0.01,grafo_original,589.1059232319884,8.482453709275472,0.0029759214075591
LSTM_k1_h256_lags3_out6_alpha0.01,grafo_original,586.24673312346,8.004258065489044,0.0126305218604484
GCRN_k1_h256_lags13_out2_alpha0.01,grafo_original,583.3085387448699,7.095559434327076,0.0358552141856499
GCLSTM_k1_h256_lags13_out2_alpha0.01,grafo_original,585.3066364192808,7.144643760412253,0.0292377607387918
LSTM_k1_h256_lags13_out2_alpha0.01,grafo_original,604.0316547975466,17.961394185731205,-0.0338673130157753
GCRN_k1_h256_lags7_out5_alpha0.01,grafo_original,586.2699289577783,7.391214417328227,0.011628139223955
GCLSTM_k1_h256_lags7_out5_alpha0.01,grafo_original,587.2950937576209,7.589555507881831,0.0081686121542801
LSTM_k1_h256_lags7_out5_alpha0.01,grafo_original,597.4554411634285,16.355161243330823,-0.0264468917710075
